,index,target
6243,11236,0.19157350240968146
13243,2916,0.27483682649653274
6608,12115,0.1692917677948903
6002,12315,0.2044734540287711
6204,8557,0.28539133236669684
11963,3681,0.10596473257390483
354,18481,0.09892839532712867
526,12757,0.1481827560545618
1576,4120,0.10596473257390483
13465,17960,0.3323002473452046
14177,18756,0.14466458743117372
1668,3902,0.10596473257390483
2020,12381,0.4530907034148619
1154,3774,0.10596473257390483
9501,4722,0.14466458743117372
8759,13505,0.13411008156100962
6324,14062,0.18219171941397994
12287,15044,0.09892839532712867
12896,5487,0.10596473257390483
10608,12986,0.5398721961251011
4553,242,0.10596473257390483
1068,7273,0.4530907034148619
11793,10025,0.3663092107046227
10406,5820,0.09892839532712867
14159,14328,0.3170548499771896
1235,13127,0.10596473257390483
11622,6095,0.3663092107046227
3560,4065,0.10596473257390483
2850,9056,0.11769196131853177
13322,1927,0.10596473257390483
2050,5359,0.19157350240968146
11111,12842,0.2537278147562041
10115,4561,0.4530907034148619
7082,7878,0.5398721961251011
7696,5068,0.09892839532712867
11204,98,0.24434603176050254
4138,17083,0.10596473257390483
5354,11683,0.10596473257390483
2143,2149,0.10596473257390483
1709,18816,0.3663092107046227
7144,2243,0.14114641880778564
10275,2657,0.3663092107046227
12507,14881,0.10596473257390483
4019,8627,0.10596473257390483
3253,14353,0.10127384107605407
5387,9582,0.09892839532712867
8909,16888,0.28539133236669684
10367,15047,0.10596473257390483
2233,18813,0.4530907034148619
2127,13472,0.11769196131853177
4775,12261,0.10244656395051675
13467,5501,0.24200058601157715
7016,12420,0.30063672973471184
8679,6101,0.1352828044354722
11133,804,0.11417379269514369
7386,4486,0.10596473257390483
3351,15767,0.3663092107046227
13177,18242,0.5398721961251011
1437,8676,0.1118283469462183
12319,5372,0.0836829979591138
571,10868,0.1692917677948903
9174,3290,0.18219171941397994
9054,17921,0.09892839532712867
7972,3871,0.10596473257390483
12558,17442,0.4530907034148619
8341,8503,0.4530907034148619
12954,3930,0.10596473257390483
8708,11235,0.11769196131853177
418,4931,0.3663092107046227
8730,11042,0.10596473257390483
8123,17532,0.10010111820159136
3406,12696,0.10596473257390483
13963,1120,0.10596473257390483
8228,13012,0.11769196131853177
6205,17175,0.4530907034148619
173,9780,0.10596473257390483
1931,17250,0.10596473257390483
11172,9535,0.30063672973471184
4309,16323,0.4530907034148619
5096,10150,0.09892839532712867
12006,13478,0.09892839532712867
6624,8497,0.0836829979591138
10465,17171,0.4530907034148619
1036,1617,0.11769196131853177
13838,17725,0.30063672973471184
10059,3609,0.09892839532712867
4322,9862,0.10596473257390483
6444,7361,0.10596473257390483
12780,7168,0.09892839532712867
10270,15996,0.4530907034148619
8223,16970,0.0836829979591138
4127,13925,0.10596473257390483
13320,12238,0.10596473257390483
7207,6635,0.19040077953521878
3248,7973,0.10596473257390483
13367,9677,0.10596473257390483
5029,5667,0.11769196131853177
9439,18957,0.4530907034148619
10749,2389,0.10596473257390483
11948,17284,0.4530907034148619
10289,18111,0.11769196131853177
9873,5078,0.11769196131853177
8717,8854,0.09892839532712867
56,17137,0.10596473257390483
13663,7481,0.11769196131853177
13799,13142,0.4530907034148619
10222,2142,0.28656405524115963
6715,6675,0.10596473257390483
347,13261,0.10596473257390483
6112,3367,0.10596473257390483
3801,9817,0.10596473257390483
13101,11418,0.11769196131853177
11277,3178,0.4530907034148619
8948,16352,0.11769196131853177
12289,8370,0.5398721961251011
7344,3517,0.0836829979591138
7368,17272,0.4530907034148619
11396,3105,0.10596473257390483
10302,1618,0.10596473257390483
4675,17148,0.10596473257390483
3787,6740,0.11769196131853177
13211,8278,0.10596473257390483
161,3067,0.10596473257390483
10852,10559,0.18101899653951722
5016,8842,0.11417379269514369
4972,14219,0.10596473257390483
12027,2161,0.18219171941397994
4971,9468,0.4530907034148619
11184,5287,0.10596473257390483
11545,13751,0.13176463581208409
1863,19136,0.4530907034148619
11116,12085,0.31470940422826416
7856,9625,0.3170548499771896
4367,15157,0.1481827560545618
452,18950,0.10596473257390483
13050,9634,0.11769196131853177
11097,5038,0.1481827560545618
11049,18267,0.10596473257390483
2165,11829,0.3182275728516521
966,17487,0.3663092107046227
13186,7049,0.11417379269514369
9314,638,0.10596473257390483
8118,15912,0.10010111820159136
1628,10755,0.10596473257390483
12763,2559,0.10596473257390483
11856,4823,0.11769196131853177
10172,16819,0.30063672973471184
12694,3473,0.13411008156100962
7753,9671,0.14466458743117372
7474,5732,0.3663092107046227
2393,4573,0.10127384107605407
1489,3858,0.10596473257390483
13649,16417,0.10127384107605407
8958,1182,0.4530907034148619
7095,10910,0.10596473257390483
6783,8481,0.4530907034148619
1295,3605,0.14114641880778564
4576,12120,0.1329373586865468
6635,11326,0.4530907034148619
4284,1788,0.11769196131853177
3470,2065,0.11769196131853177
8761,8402,0.10596473257390483
7116,14222,0.10596473257390483
8008,2254,0.10596473257390483
14101,15235,0.30063672973471184
1547,17253,0.1329373586865468
3396,17828,0.0836829979591138
9538,9209,0.09892839532712867
14306,1667,0.11769196131853177
13248,14558,0.4530907034148619
7835,16577,0.10596473257390483
6146,10634,0.10127384107605407
3242,3837,0.3663092107046227
6809,7985,0.11769196131853177
7899,15324,0.09892839532712867
9688,11611,0.10596473257390483
2866,15696,0.3663092107046227
689,6154,0.10244656395051675
10985,17152,0.09892839532712867
4406,2987,0.0836829979591138
13401,17274,0.4530907034148619
7084,4152,0.4530907034148619
3818,6576,0.18219171941397994
8150,3688,0.10010111820159136
5416,16774,0.3323002473452046
12897,7048,0.11769196131853177
4078,699,0.1305919129376214
8795,1088,0.566844822237743
4310,7537,0.10596473257390483
3217,2264,0.10596473257390483
14207,12125,0.4530907034148619
2047,12538,0.10596473257390483
12097,9966,0.5058632327656831
14171,2592,0.10596473257390483
13166,2066,0.4038363426874289
4260,18220,0.10596473257390483
5910,13108,0.11769196131853177
2343,14778,0.1692917677948903
3146,13249,0.10596473257390483
7252,14962,0.11769196131853177
4961,5774,0.28539133236669684
11799,3693,0.10596473257390483
8201,14734,0.1259010214397706
14047,8890,0.10596473257390483
6940,3234,0.10596473257390483
7063,4427,0.3850727766960257
11038,13860,0.24434603176050254
4857,3430,0.10596473257390483
5796,1393,0.11769196131853177
7796,10411,0.10010111820159136
630,9439,0.5398721961251011
6018,11606,0.4530907034148619
5126,10657,0.10596473257390483
9519,12594,0.1329373586865468
10455,18106,0.10596473257390483
3309,6505,0.3170548499771896
6976,12564,0.4530907034148619
12494,194,0.11769196131853177
13254,2441,0.4530907034148619
3799,7370,0.10596473257390483
6727,485,0.4530907034148619
3764,8884,0.4038363426874289
14233,19094,0.10596473257390483
5481,15811,0.10596473257390483
11978,137,0.10596473257390483
491,4204,0.10127384107605407
9397,5663,0.3663092107046227
9332,903,0.10479200969944213
2034,10577,0.10596473257390483
13709,840,0.10127384107605407
8028,18358,0.10596473257390483
14303,13488,0.13411008156100962
8547,7549,0.1329373586865468
7143,14995,0.10596473257390483
12240,6827,0.532835858878325
7615,18975,0.10596473257390483
11,12441,0.0836829979591138
6693,17370,0.11769196131853177
11254,12446,0.4530907034148619
6176,6402,0.10596473257390483
5156,10624,0.10596473257390483
13412,714,0.2830458866177714
7983,1894,0.1329373586865468
6325,7004,0.1329373586865468
2910,10089,0.10596473257390483
7211,17846,0.10596473257390483
13246,13281,0.10596473257390483
8403,5944,0.4530907034148619
6428,17294,0.4530907034148619
1521,6957,0.10596473257390483
8573,18118,0.3663092107046227
6190,9022,0.10596473257390483
5448,19103,0.1352828044354722
13145,16151,0.10596473257390483
8584,5456,0.09892839532712867
2521,10467,0.14466458743117372
11671,16228,0.5398721961251011
13039,6936,0.4530907034148619
10819,8771,0.09892839532712867
10477,7804,0.11769196131853177
9017,11870,0.10596473257390483
11501,8599,0.10596473257390483
1641,10630,0.4530907034148619
3876,3109,0.3663092107046227
12688,8952,0.10596473257390483
6186,15620,0.4530907034148619
10038,16993,0.5398721961251011
6907,10006,0.09892839532712867
732,1957,0.10596473257390483
14118,5755,0.10127384107605407
14349,9723,0.4530907034148619
6507,17332,0.10596473257390483
13461,441,0.18219171941397994
13143,18465,0.11769196131853177
10829,3927,0.24434603176050254
1364,15344,0.13411008156100962
698,19027,0.15521909330133798
7756,3877,0.4530907034148619
11132,6825,0.5398721961251011
7534,18519,0.10596473257390483
5404,10710,0.10596473257390483
1870,18858,0.3287820787218165
8421,10279,0.09892839532712867
7623,1975,0.10596473257390483
617,10399,0.4530907034148619
381,6958,0.24434603176050254
3391,13240,0.4530907034148619
985,12598,0.1329373586865468
10690,3955,0.30063672973471184
4012,549,0.21502795989893522
2779,1533,0.3170548499771896
2972,7313,0.11769196131853177
3715,3611,0.10596473257390483
4722,13075,0.2537278147562041
2646,16567,0.3663092107046227
2738,3682,0.11769196131853177
2937,12597,0.0836829979591138
10258,14808,0.10596473257390483
3268,4313,0.10596473257390483
9639,6899,0.11417379269514369
5343,13717,0.4530907034148619
4967,18934,0.10596473257390483
13918,7022,0.10596473257390483
3827,10863,0.3850727766960257
9909,14333,0.10596473257390483
12626,5425,0.10596473257390483
12345,1371,0.10596473257390483
3412,12308,0.10596473257390483
141,8687,0.10010111820159136
2998,14259,0.4530907034148619
254,7282,0.4530907034148619
14173,8996,0.0836829979591138
13636,1144,0.10596473257390483
4024,14865,0.4530907034148619
14029,12417,0.10596473257390483
6214,706,0.10596473257390483
11858,10558,0.10596473257390483
10583,14599,0.3768637165747868
7216,11158,0.13411008156100962
8295,4163,0.10596473257390483
1013,13393,0.3768637165747868
51,1325,0.4530907034148619
2313,11947,0.5398721961251011
14095,1979,0.09892839532712867
2042,8984,0.1118283469462183
10524,4162,0.1481827560545618
5892,7419,0.10127384107605407
2581,17756,0.28656405524115963
11934,17574,0.09892839532712867
1206,14796,0.1329373586865468
5285,974,0.18219171941397994
13122,12355,0.10596473257390483
3197,3831,0.10010111820159136
6889,17577,0.10244656395051675
3797,10660,0.11769196131853177
13146,9804,0.10596473257390483
5280,1093,0.5304904131293996
7278,17809,0.11417379269514369
9958,13167,0.10596473257390483
5429,18110,0.10596473257390483
13642,3508,0.4530907034148619
7062,2928,0.11769196131853177
4341,12588,0.1329373586865468
9423,8112,0.4530907034148619
4305,14723,0.11769196131853177
5342,15922,0.5058632327656831
3868,4689,0.28656405524115963
5876,18397,0.10596473257390483
2321,16309,0.11769196131853177
5307,11555,0.09892839532712867
7262,13147,0.09892839532712867
13084,14376,0.3663092107046227
8211,14367,0.4530907034148619
9114,10895,0.24200058601157715
8950,9786,0.11769196131853177
8114,7639,0.10596473257390483
393,6084,0.10596473257390483
4266,3147,0.4530907034148619
6837,6467,0.10596473257390483
13533,9955,0.11769196131853177
7245,3310,0.0836829979591138
1346,17138,0.11417379269514369
10310,15508,0.10596473257390483
5857,1505,0.11769196131853177
1573,5362,0.10596473257390483
4206,7161,0.4530907034148619
10489,1630,0.09892839532712867
14059,4173,0.14466458743117372
7121,11339,0.24434603176050254
3091,6691,0.10596473257390483
4727,1820,0.0836829979591138
12556,1720,0.19978256253092033
4990,14131,0.21502795989893522
3011,860,0.4530907034148619
4095,15030,0.4530907034148619
11341,4848,0.11769196131853177
1470,4828,0.10596473257390483
4767,12692,0.10596473257390483
7806,3903,0.07195576921448685
2260,18,0.4530907034148619
9295,12317,0.3663092107046227
2401,9711,0.10596473257390483
12307,7534,0.10596473257390483
12073,13564,0.10596473257390483
8502,15037,0.10596473257390483
13829,607,0.2912549467390103
7574,11470,0.31940029572611495
14317,8209,0.4530907034148619
4288,12849,0.10596473257390483
58,12774,0.10596473257390483
5067,4008,0.3663092107046227
1747,11705,0.09892839532712867
7286,13091,0.10596473257390483
5783,9294,0.1118283469462183
5806,8039,0.10127384107605407
2429,3018,0.10596473257390483
5262,2515,0.09892839532712867
12457,17427,0.13411008156100962
11069,13490,0.4530907034148619
3736,12551,0.10596473257390483
10974,12353,0.10596473257390483
5022,9204,0.0836829979591138
10200,6934,0.5058632327656831
13597,2802,0.09892839532712867
1666,10157,0.10127384107605407
14321,7074,0.4530907034148619
12825,12494,0.5058632327656831
3090,6087,0.10596473257390483
10582,13051,0.09892839532712867
8813,5340,0.13762825018439756
10630,17463,0.3663092107046227
13638,11962,0.11769196131853177
4520,5700,0.10596473257390483
2848,14207,0.5246267987570862
12855,6883,0.4530907034148619
512,13790,0.18219171941397994
8237,1006,0.24200058601157715
794,14520,0.10596473257390483
12573,9773,0.4530907034148619
1877,4342,0.4530907034148619
3067,12595,0.4530907034148619
399,14852,0.10596473257390483
6021,1276,0.13411008156100962
10907,4475,0.11769196131853177
13677,11774,0.6137537372162508
6074,41,0.10127384107605407
6862,18151,0.28539133236669684
14322,18624,0.10127384107605407
11789,13617,0.42611807730221996
1430,16520,0.11769196131853177
13673,10956,0.11769196131853177
8268,4838,0.10596473257390483
8779,4333,0.11769196131853177
2011,768,0.4530907034148619
4977,2014,0.4530907034148619
373,2336,0.4530907034148619
2043,5945,0.11769196131853177
10851,16876,0.19157350240968146
4248,15267,0.5058632327656831
4251,11638,0.10596473257390483
11870,7665,0.3663092107046227
10538,11229,0.10596473257390483
541,571,0.31940029572611495
4484,7821,0.11769196131853177
8447,13516,0.4530907034148619
2071,10129,0.10127384107605407
2904,9304,0.4284635230511453
9636,10171,0.10596473257390483
3216,10404,0.3663092107046227
1007,5435,0.10596473257390483
1982,14933,0.4530907034148619
20,11490,0.10596473257390483
3274,12749,0.3850727766960257
13030,17538,0.10596473257390483
1233,727,0.18219171941397994
581,9902,0.11769196131853177
3617,12634,0.10596473257390483
12870,18727,0.10596473257390483
13654,9295,0.5398721961251011
6218,8228,0.4530907034148619
8853,14382,0.18219171941397994
4105,17710,0.4530907034148619
4565,4814,0.14114641880778564
6232,12318,0.0836829979591138
6800,19042,0.566844822237743
1528,3669,0.11769196131853177
8553,14237,0.09892839532712867
9574,7968,0.11769196131853177
1690,14279,0.3768637165747868
9038,8929,0.0836829979591138
6598,15730,0.4530907034148619
12492,4818,0.10596473257390483
5899,5058,0.3850727766960257
2186,18487,0.10596473257390483
2782,12367,0.10596473257390483
5292,8474,0.4530907034148619
12405,6734,0.10596473257390483
10099,17925,0.14466458743117372
10435,10235,0.3323002473452046
3948,2276,0.11769196131853177
11020,14860,0.11769196131853177
7541,11297,0.4530907034148619
4128,4117,0.3850727766960257
10675,17455,0.4530907034148619
5336,15040,0.1259010214397706
9548,614,0.24200058601157715
11291,5773,0.18219171941397994
11998,13624,0.3663092107046227
2365,10317,0.10596473257390483
12655,1998,0.0836829979591138
8393,1315,0.11769196131853177
2359,35,0.10596473257390483
8945,14067,0.3663092107046227
822,13306,0.0836829979591138
7521,628,0.11769196131853177
2138,6048,0.4530907034148619
4458,10721,0.4530907034148619
3998,8285,0.09892839532712867
9092,16351,0.09892839532712867
9671,16361,0.5398721961251011
1074,16784,0.6594899293202959
6424,15910,0.25959142912851757
2407,14832,0.10596473257390483
9308,5830,0.10596473257390483
1560,8615,0.4038363426874289
6649,11929,0.5304904131293996
3337,163,0.24200058601157715
1575,9462,0.09892839532712867
1135,13037,0.10596473257390483
3190,18244,0.10596473257390483
11752,5849,0.10596473257390483
5364,15088,0.21502795989893522
11733,17628,0.10596473257390483
9834,12568,0.1481827560545618
12480,2944,0.4343271374234588
3237,5367,0.30063672973471184
6110,5124,0.09892839532712867
10111,15503,0.4530907034148619
114,8950,0.0836829979591138
8827,18913,0.11769196131853177
5409,1735,0.10596473257390483
1970,5847,0.10127384107605407
14272,4535,0.4530907034148619
1710,4785,0.10596473257390483
9987,8711,0.4530907034148619
12062,12503,0.10596473257390483
13390,3865,0.10596473257390483
11739,9268,0.09892839532712867
1116,13430,0.09892839532712867
12656,8286,0.3663092107046227
6944,9571,0.4530907034148619
2502,10959,0.4530907034148619
10609,1687,0.10127384107605407
10870,72,0.21502795989893522
9152,15105,0.14114641880778564
9177,1024,0.10596473257390483
9896,4964,0.11769196131853177
1377,13697,0.11769196131853177
5435,2069,0.4530907034148619
6365,17901,0.3663092107046227
253,18496,0.18219171941397994
11145,18649,0.5340085817527876
13846,8195,0.5398721961251011
8107,10374,0.10596473257390483
12560,27,0.10596473257390483
12196,10665,0.10127384107605407
4416,11927,0.4530907034148619
12927,16172,0.4530907034148619
13468,10265,0.13762825018439756
12177,1584,0.09892839532712867
8901,9472,0.30063672973471184
6931,6175,0.566844822237743
10874,626,0.14466458743117372
8129,9526,0.28890950099008494
12945,10227,0.09892839532712867
13018,604,0.10596473257390483
5720,4642,0.15521909330133798
3963,1249,0.4530907034148619
8131,17659,0.3663092107046227
4719,7583,0.10596473257390483
7595,3243,0.2044734540287711
1294,4411,0.10596473257390483
9568,483,0.09892839532712867
5698,13524,0.11769196131853177
14148,9507,0.09892839532712867
11044,17602,0.1305919129376214
1719,435,0.10596473257390483
13524,4374,0.09892839532712867
4919,4841,0.25138236900727884
13668,5870,0.09892839532712867
4901,19135,0.24434603176050254
11775,18427,0.11769196131853177
1412,14030,0.10596473257390483
12961,8917,0.14466458743117372
4518,9284,0.11769196131853177
13645,7444,0.09892839532712867
2088,9064,0.10596473257390483
3276,3768,0.09892839532712867
2209,9025,0.31353668135380147
3029,7520,0.10596473257390483
4942,17015,0.10596473257390483
12123,13002,0.4530907034148619
7406,14240,0.10596473257390483
712,9139,0.13762825018439756
629,8490,0.09892839532712867
13238,12607,0.11769196131853177
4103,14701,0.4530907034148619
11885,11906,0.18219171941397994
12622,13792,0.0836829979591138
12341,16034,0.10596473257390483
511,1143,0.3663092107046227
5926,12501,0.11769196131853177
3177,16712,0.10596473257390483
646,505,0.4530907034148619
72,19036,0.3663092107046227
10566,10272,0.09892839532712867
12681,11464,0.4530907034148619
4954,15275,0.10596473257390483
5969,9037,0.10596473257390483
1390,152,0.10596473257390483
7086,4036,0.11769196131853177
3038,17372,0.10596473257390483
11273,11479,0.1329373586865468
7982,5797,0.1481827560545618
5518,7188,0.18219171941397994
9068,13266,0.10596473257390483
11543,2999,0.18219171941397994
4530,19092,0.10596473257390483
4232,18730,0.0836829979591138
7682,17213,0.09892839532712867
1133,6915,0.25959142912851757
10348,10090,0.09892839532712867
12760,3861,0.11769196131853177
10516,5994,0.10596473257390483
12924,298,0.10596473257390483
10948,15582,0.4530907034148619
3442,4145,0.09892839532712867
11868,8353,0.11769196131853177
5594,12164,0.18219171941397994
7505,12182,0.4530907034148619
3160,14014,0.10596473257390483
7283,11007,0.4530907034148619
12078,3399,0.10596473257390483
12940,16756,0.11769196131853177
2532,5462,0.30063672973471184
14110,12256,0.4530907034148619
3106,5233,0.10596473257390483
8184,984,0.19626439390753225
10384,7385,0.24434603176050254
9457,5599,0.0836829979591138
8949,15591,0.10010111820159136
12395,2202,0.0836829979591138
5928,16769,0.10596473257390483
3095,5775,0.10596473257390483
9130,16285,0.31940029572611495
8571,8350,0.13762825018439756
2324,15338,0.0836829979591138
4517,17835,0.10596473257390483
11388,7711,0.10596473257390483
11375,13580,0.10596473257390483
5716,12744,0.31353668135380147
13015,1729,0.4530907034148619
13789,7931,0.11769196131853177
12819,5843,0.10596473257390483
9024,14005,0.10596473257390483
8893,3465,0.1481827560545618
13303,13770,0.0836829979591138
263,11882,0.13762825018439756
8834,9223,0.10596473257390483
2870,17268,0.10596473257390483
3451,16647,0.1118283469462183
10941,14348,0.19040077953521878
13038,11713,0.5340085817527876
8783,6854,0.3663092107046227
13776,6523,0.21502795989893522
13348,2235,0.1481827560545618
101,12730,0.10596473257390483
13206,11613,0.3768637165747868
6833,10167,0.3627910420812346
3589,10813,0.11769196131853177
14062,3022,0.10127384107605407
5169,531,0.10596473257390483
4075,9768,0.15521909330133798
13304,948,0.10596473257390483
7936,14202,0.4530907034148619
13840,2038,0.10596473257390483
875,14992,0.4530907034148619
7301,16781,0.4530907034148619
7692,17523,0.10127384107605407
8105,9445,0.1692917677948903
11833,3027,0.10596473257390483
648,9498,0.11769196131853177
9517,6532,0.4530907034148619
13903,5973,0.10127384107605407
2540,1666,0.4530907034148619
1696,3184,0.0836829979591138
828,11749,0.1329373586865468
5018,12579,0.11769196131853177
3718,13132,0.4530907034148619
2442,4148,0.09892839532712867
10358,6655,0.4530907034148619
10916,3883,0.10244656395051675
10987,6780,0.10596473257390483
156,11509,0.30063672973471184
473,18919,0.10596473257390483
10336,10560,0.10596473257390483
11660,4430,0.11769196131853177
13040,454,0.2912549467390103
9190,802,0.19626439390753225
4491,1205,0.10596473257390483
11358,14918,0.3663092107046227
4349,17459,0.10596473257390483
8435,3198,0.1329373586865468
5398,3327,0.10596473257390483
14048,11704,0.09892839532712867
3322,872,0.31353668135380147
10254,10248,0.4530907034148619
2157,7806,0.18101899653951722
12816,6440,0.10596473257390483
11209,17440,0.10596473257390483
154,256,0.2912549467390103
6771,8452,0.18219171941397994
3270,2753,0.4038363426874289
8157,10144,0.0836829979591138
3468,16448,0.30063672973471184
7238,8025,0.10596473257390483
6065,15196,0.10244656395051675
7807,5908,0.18219171941397994
1190,3538,0.4530907034148619
5426,9386,0.4530907034148619
4655,9642,0.10596473257390483
6515,7785,0.4530907034148619
6935,4178,0.3323002473452046
4683,3245,0.10596473257390483
10271,16535,0.19157350240968146
6614,3722,0.2912549467390103
6676,13669,0.10596473257390483
976,10826,0.4530907034148619
5468,17381,0.10596473257390483
5489,9653,0.4530907034148619
2801,12967,0.11769196131853177
5138,10033,0.11769196131853177
7417,715,0.1329373586865468
12245,16652,0.4038363426874289
8580,9236,0.28890950099008494
2453,16292,0.10596473257390483
1888,15313,0.4530907034148619
13678,7339,0.10596473257390483
3611,13406,0.3663092107046227
7259,5227,0.30063672973471184
7129,18140,0.3663092107046227
4765,15199,0.4530907034148619
4008,15155,0.10596473257390483
13340,1970,0.09892839532712867
3314,15117,0.10596473257390483
6473,18952,0.10596473257390483
7302,3713,0.1305919129376214
10965,514,0.25138236900727884
12131,10671,0.10596473257390483
12007,18177,0.4530907034148619
2490,6706,0.3768637165747868
12172,8622,0.10596473257390483
412,11016,0.30063672973471184
7838,7976,0.1329373586865468
5886,13847,0.4530907034148619
8429,3909,0.4530907034148619
6602,17379,0.09892839532712867
2926,2968,0.10596473257390483
7007,8295,0.14466458743117372
9438,7314,0.10596473257390483
832,9142,0.4530907034148619
11001,14819,0.5398721961251011
7325,12201,0.10596473257390483
215,12453,0.1481827560545618
13615,17493,0.10596473257390483
14107,14652,0.1481827560545618
2074,2193,0.37451827082586153
4894,824,0.10596473257390483
18,16940,0.11769196131853177
3728,116,0.4530907034148619
3420,914,0.10596473257390483
6757,4870,0.07195576921448685
10033,279,0.07195576921448685
10701,10198,0.10596473257390483
3460,18961,0.11769196131853177
1108,17947,0.10010111820159136
11554,4401,0.4530907034148619
955,2164,0.4530907034148619
9453,7723,0.5246267987570862
3995,15877,0.10244656395051675
6298,13459,0.30063672973471184
5298,947,0.4530907034148619
13731,3166,0.10127384107605407
10349,620,0.09892839532712867
7603,2704,0.24200058601157715
3506,3073,0.14466458743117372
10793,16534,0.10596473257390483
705,17657,0.4530907034148619
4639,3617,0.10596473257390483
10886,13951,0.13411008156100962
5248,15886,0.10596473257390483
12602,15634,0.3768637165747868
7436,11348,0.4530907034148619
7335,16822,0.10596473257390483
69,469,0.10596473257390483
3403,8398,0.4038363426874289
14088,14159,0.11769196131853177
13681,6257,0.09892839532712867
4532,14031,0.10596473257390483
2116,6455,0.4530907034148619
11881,17545,0.10596473257390483
221,17764,0.10596473257390483
5605,11982,0.09892839532712867
7952,11228,0.17046449066935299
5933,12165,0.10596473257390483
7690,12740,0.10596473257390483
155,9920,0.10596473257390483
6829,13096,0.09892839532712867
5130,6283,0.09892839532712867
2632,2912,0.11769196131853177
9985,13224,0.18219171941397994
1124,5003,0.4530907034148619
7979,15485,0.566844822237743
5647,9399,0.4530907034148619
7170,17621,0.10596473257390483
2231,2799,0.10596473257390483
10129,5086,0.1329373586865468
9134,10527,0.4530907034148619
8173,1081,0.1329373586865468
1064,16166,0.09892839532712867
10343,9611,0.4530907034148619
1954,2350,0.14466458743117372
10737,2617,0.10596473257390483
14007,187,0.10596473257390483
5216,5605,0.4530907034148619
11968,7504,0.10010111820159136
6552,4662,0.21502795989893522
10523,13737,0.1329373586865468
7974,1756,0.11769196131853177
8745,10347,0.10596473257390483
6699,2320,0.10596473257390483
8821,13094,0.4530907034148619
5791,5262,0.11769196131853177
13717,1708,0.10596473257390483
5171,3081,0.09892839532712867
10866,15831,0.4530907034148619
12288,17866,0.11769196131853177
11563,4865,0.09892839532712867
8947,1349,0.18219171941397994
3438,17954,0.4530907034148619
13037,15445,0.11769196131853177
6175,13917,0.09892839532712867
11136,17009,0.11769196131853177
8486,10336,0.5340085817527876
5538,13754,0.10596473257390483
11035,4291,0.4530907034148619
10909,4383,0.10596473257390483
11834,1884,0.3850727766960257
3933,8580,0.10596473257390483
7471,5142,0.09892839532712867
411,15212,0.19626439390753225
2843,8768,0.1481827560545618
6801,7460,0.10596473257390483
7435,15171,0.0836829979591138
14119,15737,0.2537278147562041
13021,17084,0.4038363426874289
5664,10053,0.10596473257390483
6342,15026,0.10596473257390483
6019,12808,0.3768637165747868
4243,2204,0.2044734540287711
6656,6567,0.4530907034148619
12739,14186,0.10596473257390483
378,9820,0.29008222386454763
9695,5833,0.14466458743117372
1441,14043,0.10596473257390483
5711,19037,0.30063672973471184
2898,10878,0.18219171941397994
9566,6590,0.13762825018439756
5860,17934,0.3663092107046227
4876,9510,0.532835858878325
3552,5258,0.1352828044354722
1812,17141,0.0836829979591138
12181,989,0.4530907034148619
3205,15184,0.17046449066935299
12713,5029,0.24200058601157715
14242,5197,0.4530907034148619
4880,855,0.10596473257390483
11640,3107,0.10596473257390483
63,7293,0.10596473257390483
14284,17860,0.4530907034148619
4708,10233,0.1329373586865468
6440,10599,0.11769196131853177
7364,18541,0.10596473257390483
10082,5437,0.18219171941397994
13316,13289,0.4530907034148619
1373,2206,0.4530907034148619
4154,3188,0.24434603176050254
2977,10203,0.09892839532712867
12881,18605,0.4530907034148619
5553,14948,0.15521909330133798
368,8421,0.1481827560545618
1486,15215,0.14466458743117372
10371,11240,0.09892839532712867
506,4720,0.3663092107046227
11509,14616,0.09892839532712867
13934,16902,0.10596473257390483
10065,9587,0.10596473257390483
11023,10896,0.24434603176050254
11749,3974,0.10596473257390483
1638,7765,0.4530907034148619
1789,8061,0.24200058601157715
11121,3642,0.566844822237743
4566,16260,0.10596473257390483
5414,15819,0.28539133236669684
4823,14322,0.09892839532712867
10344,19080,0.11769196131853177
5932,342,0.14466458743117372
10917,4171,0.10596473257390483
12043,4513,0.3850727766960257
9532,750,0.09892839532712867
10471,1641,0.5304904131293996
10194,7609,0.07195576921448685
12999,1309,0.33464569309412995
13771,4716,0.4530907034148619
1260,320,0.24200058601157715
2778,7016,0.10596473257390483
5750,1186,0.1352828044354722
12960,14767,0.4530907034148619
10732,11593,0.10596473257390483
2464,12378,0.28539133236669684
11230,14197,0.10127384107605407
8520,10729,0.10127384107605407
3278,2471,0.3663092107046227
5521,10390,0.19626439390753225
2970,14415,0.4530907034148619
5157,4384,0.1329373586865468
1660,11410,0.5398721961251011
11629,16428,0.10596473257390483
6220,12063,0.10596473257390483
5947,9090,0.4530907034148619
1019,11465,0.10127384107605407
6013,12843,0.11769196131853177
11340,5303,0.1481827560545618
5206,1746,0.28890950099008494
2249,8814,0.10596473257390483
3450,1991,0.25959142912851757
9008,13492,0.09892839532712867
3499,14035,0.09892839532712867
10850,1564,0.09892839532712867
5401,12488,0.10596473257390483
8425,18435,0.3287820787218165
13053,12956,0.10596473257390483
6930,1129,0.3663092107046227
2962,5365,0.3663092107046227
25,160,0.10596473257390483
12889,1582,0.1329373586865468
454,4556,0.1305919129376214
13377,3299,0.14466458743117372
129,1649,0.4530907034148619
3364,7610,0.30063672973471184
12640,2738,0.09892839532712867
