,index,target
13766,15291,0.1006839249954944
12839,3670,0.0842347031358757
12428,1905,0.13123247987764372
9069,4097,0.0842347031358757
5925,14993,0.10655864708821543
6664,7522,0.13358236871473214
2566,8172,0.13358236871473214
9355,18054,0.14180697964454156
3324,18390,0.10655864708821543
13804,8210,0.11830809127365748
9731,10464,0.1829300342935887
8422,2745,0.4543421949772996
4159,1457,0.3015994205665532
14059,4173,0.14533181290017416
1248,11259,0.10655864708821543
2383,12583,0.2921998652181996
8360,13700,0.4543421949772996
4596,4516,0.13358236871473214
2992,17973,0.10655864708821543
11328,4894,0.10655864708821543
7839,15430,0.254601643824785
8649,4512,0.3015994205665532
6585,1511,0.5412880819495706
5147,12048,0.11830809127365748
3256,10353,0.4543421949772996
2583,3651,0.0842347031358757
7860,1623,0.4543421949772996
506,4720,0.36739630800502865
5145,6156,0.10655864708821543
11742,14998,0.11830809127365748
11544,16941,0.24285219963934299
1417,7895,0.4543421949772996
2425,16896,0.10655864708821543
9624,3050,0.3391976419599677
6327,16159,0.0995089805769502
10157,1572,0.4543421949772996
8840,13204,0.23932736638371038
12806,1566,0.5318885266012171
4925,15316,0.0995089805769502
10111,15503,0.4543421949772996
13798,10787,0.1829300342935887
3913,14759,0.4543421949772996
10516,5994,0.10655864708821543
2616,12198,0.4543421949772996
9397,5663,0.36739630800502865
1085,4489,0.10655864708821543
1162,8096,0.4543421949772996
19,8998,0.10655864708821543
7050,2512,0.10655864708821543
9927,16101,0.0842347031358757
3219,8456,0.0995089805769502
7909,11857,0.29102492079965536
2192,8290,0.10655864708821543
3952,11029,0.0995089805769502
5958,7319,0.0995089805769502
2317,8571,0.40499452939844316
1293,277,0.10655864708821543
354,18481,0.0995089805769502
7255,19101,0.11830809127365748
10888,18882,0.4543421949772996
7643,6774,0.11830809127365748
5128,17172,0.31804864242617203
2010,14544,0.1829300342935887
10435,10235,0.3333229198672467
2964,11512,0.40499452939844316
6563,1535,0.10655864708821543
4769,1339,0.3779708077719264
2324,15338,0.0842347031358757
9914,327,0.11830809127365748
7790,1383,0.10655864708821543
1059,5924,0.0995089805769502
5679,3025,0.32039853126326046
939,11070,0.0995089805769502
14073,8602,0.0842347031358757
12016,2163,0.10655864708821543
7406,14240,0.10655864708821543
1167,15536,0.10655864708821543
4536,18740,0.10655864708821543
6418,10619,0.14533181290017416
3875,13498,0.5354133598568496
4684,1782,0.0842347031358757
12930,10869,0.1006839249954944
9088,3792,0.0995089805769502
7893,2948,0.11830809127365748
6618,3823,0.0995089805769502
9601,4520,0.10655864708821543
5942,10062,0.32039853126326046
3546,14332,0.11830809127365748
3936,17767,0.0842347031358757
11914,63,0.14533181290017416
10553,5390,0.13828214638890896
12243,2997,0.13358236871473214
14243,2742,0.4543421949772996
351,10282,0.5072146938117889
13904,8076,0.10655864708821543
3087,9245,0.36739630800502865
14074,2809,0.0995089805769502
5501,526,0.5072146938117889
6745,1396,0.0995089805769502
10701,10198,0.10655864708821543
12205,2132,0.10655864708821543
13753,7100,0.4543421949772996
3871,2728,0.18175508987504452
6576,1052,0.10655864708821543
13816,14011,0.11478325801802487
6706,1338,0.32039853126326046
3721,2588,0.10655864708821543
9099,7729,0.26047636591750606
5565,10984,0.10655864708821543
9171,12163,0.10655864708821543
12123,13002,0.4543421949772996
1430,16520,0.11830809127365748
10349,620,0.0995089805769502
12748,16224,0.4543421949772996
10724,17387,0.24285219963934299
1552,10026,0.10655864708821543
10678,14115,0.4543421949772996
7568,17011,0.155906312667072
717,6935,0.31452380917053946
535,2224,0.10655864708821543
12575,853,0.13358236871473214
3972,3804,0.10655864708821543
6956,7228,0.4543421949772996
8551,18189,0.13358236871473214
9919,15929,0.10655864708821543
1984,4730,0.10303381383258282
6986,6947,0.13358236871473214
9050,2616,0.10655864708821543
6294,12263,0.0995089805769502
5744,538,0.36739630800502865
142,18205,0.4543421949772996
8517,3433,0.10655864708821543
12420,3346,0.4543421949772996
542,18472,0.10655864708821543
12841,17206,0.26047636591750606
10846,10573,0.2452020884764314
11847,15219,0.10655864708821543
8011,2440,0.10655864708821543
6765,6,0.10655864708821543
1466,6699,0.10655864708821543
11790,18017,0.1829300342935887
4996,3070,0.11830809127365748
1666,10157,0.10185886941403863
273,15847,0.10655864708821543
694,18129,0.11830809127365748
9246,10672,0.4543421949772996
11079,5005,0.5072146938117889
900,1863,0.36739630800502865
3114,16973,0.10655864708821543
11908,13369,0.5318885266012171
12158,10276,0.11830809127365748
12602,15634,0.3779708077719264
2831,16668,0.10655864708821543
5631,13609,0.10655864708821543
99,11964,0.17000564568960247
5917,13367,0.10655864708821543
11329,10212,0.10655864708821543
12942,10281,0.14533181290017416
8931,15506,0.10655864708821543
7544,5498,0.10655864708821543
7801,18617,0.10655864708821543
12287,15044,0.0995089805769502
12312,9177,0.13123247987764372
8368,503,0.10655864708821543
10325,18597,0.11830809127365748
13004,4160,0.10185886941403863
10128,9762,0.10655864708821543
6314,10361,0.11830809127365748
3452,497,0.1829300342935887
1619,10693,0.10655864708821543
7642,8489,0.4543421949772996
11674,5952,0.4543421949772996
1885,1510,0.0842347031358757
1651,15014,0.17118059010814668
5994,9234,0.10655864708821543
13191,2018,0.28984997638111115
4229,7764,0.4543421949772996
6804,11360,0.13358236871473214
10270,15996,0.4543421949772996
13748,109,0.3015994205665532
5366,5743,0.155906312667072
11648,8138,0.11830809127365748
8329,4245,0.24285219963934299
3425,9109,0.4543421949772996
11925,3752,0.36739630800502865
10884,2789,0.21582847801282629
11956,2450,0.5412880819495706
10628,10846,0.11830809127365748
8304,15035,0.13358236871473214
1507,5857,0.5788863033429851
4844,6185,0.10655864708821543
6446,5737,0.4543421949772996
7718,18627,0.11830809127365748
814,18580,0.13828214638890896
3720,9007,0.11830809127365748
12152,4035,0.10185886941403863
805,10740,0.13593225755182053
10547,11634,0.21582847801282629
4245,18811,0.4543421949772996
2155,17851,0.3015994205665532
2778,7016,0.10655864708821543
8976,10370,0.10655864708821543
1959,13467,0.24285219963934299
11408,1411,0.19115464522339815
4204,6441,0.10655864708821543
7303,5427,0.2052539782459286
3429,1785,0.155906312667072
5966,9001,0.10655864708821543
7703,14199,0.4543421949772996
539,8809,0.14533181290017416
2892,7947,0.0995089805769502
1894,15130,0.10655864708821543
4207,15785,0.19702936731611917
12687,1274,0.10185886941403863
13811,5469,0.10655864708821543
3558,6186,0.254601643824785
12707,3730,0.13475731313327646
6690,10717,0.21230364475719382
12240,6827,0.5342384154383054
5919,12445,0.1006839249954944
12368,15863,0.10655864708821543
8030,7779,0.13475731313327646
14020,938,0.19702936731611917
1443,10618,0.11830809127365748
10500,17202,0.13358236871473214
3311,15072,0.0995089805769502
5129,14375,0.2452020884764314
9147,18018,0.13358236871473214
9064,5450,0.0842347031358757
8396,4349,0.14533181290017416
2763,18475,0.10655864708821543
9888,17100,0.10655864708821543
2288,8103,0.0995089805769502
4853,13060,0.10655864708821543
9187,16461,0.10655864708821543
2293,14621,0.10655864708821543
11870,7665,0.36739630800502865
8350,1173,0.10655864708821543
5806,8039,0.10185886941403863
7784,15780,0.10655864708821543
8126,8457,0.10655864708821543
6586,7009,0.27575064335858085
7016,12420,0.3015994205665532
5058,5673,0.21582847801282629
11901,1545,0.11830809127365748
1756,7754,0.0995089805769502
13421,5609,0.1829300342935887
5300,9263,0.4543421949772996
8524,3014,0.13593225755182053
3624,14904,0.10655864708821543
9104,5509,0.36739630800502865
10072,5872,0.19702936731611917
10835,7420,0.0995089805769502
4405,7935,0.13828214638890896
1789,8061,0.24285219963934299
8365,14763,0.2452020884764314
2421,14252,0.1488566461558068
8200,536,0.4543421949772996
353,18042,0.10655864708821543
11387,5411,0.0842347031358757
5385,14109,0.3015994205665532
3148,10578,0.5354133598568496
11499,4071,0.2052539782459286
7686,17789,0.4543421949772996
5301,4118,0.4543421949772996
5190,9901,0.36739630800502865
3961,9892,0.10655864708821543
323,10811,0.19702936731611917
9837,4641,0.13828214638890896
426,14162,0.14533181290017416
3048,12565,0.0842347031358757
419,8280,0.0842347031358757
2871,14766,0.10185886941403863
11036,15096,0.10655864708821543
3214,3280,0.31452380917053946
13625,424,0.10655864708821543
6932,9690,0.10655864708821543
11668,6779,0.5788863033429851
10877,8661,0.27575064335858085
12852,7489,0.4543421949772996
1941,13337,0.4543421949772996
8354,10372,0.10655864708821543
1900,7127,0.0842347031358757
12541,17528,0.155906312667072
11942,6286,0.254601643824785
2621,2210,0.4543421949772996
12170,4813,0.0995089805769502
867,701,0.155906312667072
4989,13454,0.31452380917053946
13391,3365,0.14533181290017416
11598,14727,0.4543421949772996
13506,2502,0.13358236871473214
13387,5168,0.36739630800502865
6151,16200,0.0995089805769502
6319,7332,0.10655864708821543
11928,9918,0.2052539782459286
4589,17467,0.10655864708821543
9262,1878,0.0842347031358757
10917,4171,0.10655864708821543
11016,18495,0.13358236871473214
3204,15133,0.1829300342935887
3843,6692,0.10655864708821543
5991,9195,0.27575064335858085
9417,9548,0.0995089805769502
3603,7491,0.4543421949772996
12500,1196,0.21230364475719382
10212,3791,0.21582847801282629
10107,15416,0.10655864708821543
7509,14854,0.4543421949772996
12594,18103,0.11830809127365748
2551,10993,0.10655864708821543
1870,18858,0.3297980866116141
7052,395,0.13593225755182053
1620,6134,0.11830809127365748
883,6155,0.10655864708821543
7028,8959,0.2863251431254785
3371,15729,0.11478325801802487
9908,10126,0.10655864708821543
3507,16787,0.254601643824785
8518,16479,0.10655864708821543
11734,10496,0.10655864708821543
13682,3689,0.10655864708821543
13610,2045,0.3015994205665532
4862,7613,0.14533181290017416
7594,9070,0.10655864708821543
2864,9724,0.11830809127365748
6656,6567,0.4543421949772996
12143,10870,0.14533181290017416
177,7098,0.10655864708821543
6371,4606,0.10655864708821543
11893,9362,0.10655864708821543
10115,4561,0.4543421949772996
4289,14337,0.2863251431254785
9833,9282,0.11830809127365748
1742,11511,0.1829300342935887
5311,827,0.27575064335858085
133,17434,0.2452020884764314
2198,14052,0.13475731313327646
10137,17723,0.10655864708821543
6366,606,0.0842347031358757
5331,8594,0.36739630800502865
11494,12763,0.24285219963934299
10570,4220,0.5354133598568496
8344,6930,0.0995089805769502
8181,9595,0.0842347031358757
6165,12877,0.10655864708821543
12120,4093,0.36739630800502865
6129,18038,0.10655864708821543
9618,18731,0.11478325801802487
4261,848,0.3391976419599677
12014,8938,0.0995089805769502
8116,14938,0.1488566461558068
4765,15199,0.4543421949772996
6299,3878,0.11830809127365748
7792,2317,0.0995089805769502
9462,14739,0.13123247987764372
667,13729,0.24285219963934299
7504,17234,0.36739630800502865
3844,8026,0.31452380917053946
6388,14869,0.2052539782459286
3183,15469,0.4543421949772996
6505,13263,0.4543421949772996
12467,5383,0.1829300342935887
13761,4083,0.10655864708821543
1560,8615,0.40499452939844316
13921,2469,0.10655864708821543
12791,3896,0.0995089805769502
684,10257,0.2452020884764314
9709,9342,0.10655864708821543
5233,18598,0.31452380917053946
8883,2690,0.25225175498769675
6564,14883,0.10655864708821543
13887,11699,0.11830809127365748
14332,4713,0.10655864708821543
1640,618,0.254601643824785
9946,3187,0.0995089805769502
1589,16295,0.4543421949772996
11989,5594,0.10655864708821543
13165,5682,0.13123247987764372
7556,8311,0.11830809127365748
11599,5021,0.24285219963934299
5790,12490,0.14533181290017416
9777,6870,0.10655864708821543
3709,17352,0.11830809127365748
5888,6782,0.0842347031358757
4386,18970,0.4543421949772996
12486,7029,0.4543421949772996
4537,17047,0.0995089805769502
7751,5318,0.10655864708821543
8463,4441,0.11830809127365748
4888,19150,0.10655864708821543
291,6435,0.11830809127365748
2314,9665,0.4249685845136945
922,5776,0.5412880819495706
10595,2829,0.1829300342935887
8355,8425,0.2875000875440229
5409,1735,0.10655864708821543
9384,9349,0.11830809127365748
10195,14304,0.36739630800502865
3182,1736,0.10655864708821543
4964,9985,0.10655864708821543
9434,14378,0.4543421949772996
8992,3416,0.19702936731611917
11504,13024,0.0842347031358757
603,10098,0.10655864708821543
3420,914,0.10655864708821543
17,49,0.10303381383258282
617,10399,0.4543421949772996
13799,13142,0.4543421949772996
8742,2786,0.2710508656844039
9689,10562,0.0995089805769502
8483,7910,0.10655864708821543
6962,17072,0.10655864708821543
2667,1485,0.4543421949772996
1068,7273,0.4543421949772996
2232,15505,0.19115464522339815
10683,9980,0.10655864708821543
3698,5225,0.10655864708821543
2307,2218,0.3015994205665532
1744,15317,0.11830809127365748
13843,12928,0.0995089805769502
12749,18769,0.10655864708821543
3068,11607,0.24285219963934299
4875,9299,0.40499452939844316
6814,15177,0.11830809127365748
8320,3764,0.36739630800502865
1113,8635,0.10655864708821543
6080,9116,0.4543421949772996
5012,16715,0.10655864708821543
5192,15086,0.3015994205665532
8224,3313,0.10655864708821543
10941,14348,0.19115464522339815
8566,8551,0.4543421949772996
4668,700,0.1488566461558068
1856,1919,0.11830809127365748
2926,2968,0.10655864708821543
2417,15592,0.11830809127365748
6415,12768,0.4543421949772996
6189,14111,0.36739630800502865
5786,18192,0.0995089805769502
647,12930,0.0995089805769502
5582,7802,0.4543421949772996
4504,9154,0.4543421949772996
288,14756,0.13358236871473214
7155,11876,0.10655864708821543
12924,298,0.10655864708821543
9077,12278,0.4543421949772996
14338,12219,0.11830809127365748
11143,17040,0.155906312667072
1020,6093,0.10303381383258282
4327,6492,0.2921998652181996
9621,5194,0.10655864708821543
12392,9027,0.1829300342935887
8428,4298,0.10655864708821543
8052,4390,0.21582847801282629
7802,14581,0.4543421949772996
9969,4126,0.10655864708821543
1444,17838,0.0995089805769502
12909,1506,0.17118059010814668
6435,13159,0.10303381383258282
10308,15247,0.4543421949772996
13688,7559,0.10655864708821543
9996,3828,0.5342384154383054
4072,4789,0.3333229198672467
5920,13864,0.10655864708821543
11414,9496,0.11830809127365748
2617,5345,0.36739630800502865
8147,16340,0.11830809127365748
14077,12580,0.13358236871473214
3886,4982,0.10655864708821543
10122,17181,0.4543421949772996
11708,4661,0.0995089805769502
8063,13318,0.0995089805769502
5777,4574,0.13358236871473214
8075,16290,0.0842347031358757
1983,10708,0.11478325801802487
8166,12154,0.10538370266967123
5454,12051,0.10655864708821543
4583,1999,0.10655864708821543
8814,13752,0.0995089805769502
5059,1684,0.10655864708821543
4506,6096,0.1829300342935887
8666,13988,0.10655864708821543
10843,653,0.3861954187017358
4877,6997,0.10655864708821543
14009,13718,0.26047636591750606
11602,11533,0.10655864708821543
4783,5484,0.36739630800502865
6082,193,0.10303381383258282
11199,3991,0.28397525428839016
7150,13598,0.11830809127365748
8269,13714,0.31217392033345104
7413,4665,0.0995089805769502
11669,5566,0.31804864242617203
5671,17279,0.37562091893483807
6004,15774,0.0995089805769502
10377,11581,0.4543421949772996
2886,7725,0.10655864708821543
9385,18353,0.4543421949772996
7311,19061,0.14533181290017416
12519,11946,0.10655864708821543
12483,1161,0.10655864708821543
7184,4651,0.2452020884764314
2222,11169,0.21582847801282629
169,6908,0.10655864708821543
10293,5990,0.0995089805769502
6108,8219,0.1488566461558068
4223,3610,0.0995089805769502
9895,3750,0.10185886941403863
10458,14899,0.5072146938117889
12868,12614,0.10655864708821543
10704,10752,0.4543421949772996
6334,10035,0.1488566461558068
11517,11188,0.4543421949772996
12617,7557,0.10655864708821543
9910,5215,0.40499452939844316
2360,3300,0.10655864708821543
11314,4950,0.10655864708821543
2376,17468,0.0995089805769502
3691,13217,0.0995089805769502
4898,11540,0.10655864708821543
12705,16744,0.13123247987764372
2225,6133,0.10655864708821543
9031,12416,0.10655864708821543
9437,10286,0.4543421949772996
7386,4486,0.10655864708821543
6721,7781,0.0995089805769502
9524,8375,0.10655864708821543
7433,5784,0.10655864708821543
8073,17450,0.0995089805769502
12350,5463,0.13828214638890896
12358,17918,0.10655864708821543
4630,16886,0.26047636591750606
566,16233,0.3779708077719264
11505,9185,0.36739630800502865
10711,11788,0.11830809127365748
2168,3602,0.17000564568960247
13576,856,0.21582847801282629
706,17847,0.31452380917053946
3089,12959,0.4543421949772996
14263,14957,0.36739630800502865
4224,8665,0.10655864708821543
5022,9204,0.0842347031358757
6304,18854,0.3391976419599677
9755,12747,0.13358236871473214
2347,6381,0.4543421949772996
6761,12600,0.37562091893483807
10160,3249,0.10655864708821543
14187,18229,0.0842347031358757
3353,9829,0.10655864708821543
9231,16301,0.11830809127365748
9358,5551,0.4543421949772996
12631,19072,0.10655864708821543
13199,14269,0.10655864708821543
8780,17419,0.24285219963934299
402,11329,0.1829300342935887
4667,1333,0.13828214638890896
6284,3374,0.40499452939844316
1363,10822,0.24285219963934299
13001,16210,0.0842347031358757
3825,2207,0.4543421949772996
7634,2720,0.10655864708821543
5095,11102,0.2875000875440229
2217,12013,0.10655864708821543
8125,1136,0.3015994205665532
4826,9073,0.13475731313327646
6027,9649,0.0995089805769502
13915,4182,0.10655864708821543
400,14053,0.5412880819495706
7648,747,0.10655864708821543
3500,11758,0.11830809127365748
10947,7025,0.11243336918093645
14252,9960,0.13358236871473214
3206,5396,0.11830809127365748
4468,9081,0.2452020884764314
12735,11818,0.10655864708821543
11032,5004,0.19115464522339815
4698,1721,0.10655864708821543
11857,9488,0.5072146938117889
574,5407,0.5318885266012171
8650,9292,0.10655864708821543
6923,18206,0.5412880819495706
4306,4690,0.11830809127365748
2807,1287,0.0842347031358757
12481,14464,0.1488566461558068
2712,8314,0.1829300342935887
8377,10341,0.10655864708821543
8410,11015,0.10655864708821543
7174,15989,0.36739630800502865
6850,11580,0.4543421949772996
13030,17538,0.10655864708821543
10247,18865,0.10655864708821543
14357,5646,0.3861954187017358
14124,7792,0.4543421949772996
11532,3843,0.11830809127365748
3964,13309,0.10655864708821543
1938,5753,0.0995089805769502
10101,6657,0.4543421949772996
11935,9568,0.4543421949772996
4655,9642,0.10655864708821543
3045,14811,0.155906312667072
7485,1292,0.0995089805769502
9265,1127,0.10655864708821543
4115,9871,0.4543421949772996
6669,12327,0.10655864708821543
4812,12706,0.0995089805769502
5733,11680,0.10655864708821543
403,11363,0.10655864708821543
7441,8990,0.10655864708821543
2332,11942,0.10655864708821543
10873,16984,0.0995089805769502
8168,15575,0.0842347031358757
9282,2656,0.0995089805769502
11444,10581,0.11830809127365748
3387,10142,0.10655864708821543
13752,1848,0.11830809127365748
7917,10432,0.13123247987764372
3299,15396,0.0995089805769502
6832,8612,0.4543421949772996
8841,8692,0.4543421949772996
13052,755,0.10655864708821543
9802,16801,0.10655864708821543
2114,15535,0.10655864708821543
3310,15019,0.13593225755182053
4846,1479,0.24285219963934299
9735,13410,0.10655864708821543
5662,8378,0.13828214638890896
11159,1732,0.1006839249954944
10714,12081,0.4543421949772996
4345,10877,0.155906312667072
12688,8952,0.10655864708821543
11976,16164,0.3885453075388242
11799,3693,0.10655864708821543
4961,5774,0.2863251431254785
11820,16120,0.31452380917053946
6695,1246,0.4543421949772996
5456,570,0.10185886941403863
10207,13412,0.24285219963934299
889,3396,0.18175508987504452
11824,11848,0.4543421949772996
4351,10237,0.1006839249954944
12186,5200,0.10655864708821543
14116,2374,0.4543421949772996
2062,11119,0.10655864708821543
6273,10841,0.11830809127365748
12384,4046,0.4543421949772996
13789,7931,0.11830809127365748
3381,16353,0.13358236871473214
11623,3452,0.5683118035760872
6747,12798,0.10655864708821543
12133,17184,0.10655864708821543
507,4280,0.11830809127365748
1198,7899,0.1006839249954944
4014,9068,0.5412880819495706
12247,14655,0.10655864708821543
10596,17355,0.3015994205665532
11791,13579,0.4543421949772996
12997,13872,0.11243336918093645
10593,10515,0.11830809127365748
4902,13272,0.11830809127365748
7738,17203,0.4543421949772996
7637,15951,0.3333229198672467
8696,10971,0.10655864708821543
14071,2646,0.11478325801802487
1668,3902,0.10655864708821543
13590,10193,0.3861954187017358
6454,11658,0.24285219963934299
13842,1468,0.11830809127365748
2039,11881,0.10655864708821543
6851,7590,0.5072146938117889
1929,980,0.10655864708821543
13479,2770,0.10303381383258282
12484,10423,0.4543421949772996
8322,12437,0.3333229198672467
12219,9302,0.4543421949772996
13772,5422,0.4543421949772996
613,5727,0.11478325801802487
13108,10394,0.36739630800502865
6457,14054,0.4543421949772996
13193,3571,0.13593225755182053
8713,7035,0.10655864708821543
8729,14049,0.5683118035760872
6635,11326,0.4543421949772996
614,7905,0.3885453075388242
13385,18942,0.3779708077719264
6484,7337,0.10655864708821543
11634,14928,0.4543421949772996
88,19145,0.33567280870433513
10976,11098,0.31452380917053946
9266,8843,0.10655864708821543
12677,16173,0.10655864708821543
6997,6366,0.5354133598568496
7531,7871,0.26047636591750606
1047,16702,0.21582847801282629
13627,18216,0.13358236871473214
13855,4850,0.25225175498769675
8254,4628,0.10655864708821543
8039,7680,0.13358236871473214
8536,6443,0.13828214638890896
5325,16547,0.10655864708821543
13851,14822,0.0842347031358757
13267,16815,0.10655864708821543
1154,3774,0.10655864708821543
6655,10139,0.10655864708821543
9255,16777,0.10655864708821543
9639,6899,0.11478325801802487
5066,8720,0.10655864708821543
1657,10210,0.4543421949772996
5371,1378,0.0842347031358757
10583,14599,0.3779708077719264
5054,2307,0.1829300342935887
11410,10315,0.10655864708821543
6896,6345,0.10655864708821543
13931,894,0.0842347031358757
3804,3623,0.1829300342935887
7715,243,0.24285219963934299
4275,3170,0.10655864708821543
1341,15425,0.3779708077719264
4377,7846,0.31452380917053946
3120,4019,0.10655864708821543
4050,3900,0.4543421949772996
12280,12265,0.10655864708821543
14040,18411,0.10655864708821543
199,3875,0.10655864708821543
9078,3833,0.24285219963934299
12815,12361,0.11830809127365748
13340,1970,0.0995089805769502
4831,10446,0.21582847801282629
7180,13830,0.10655864708821543
3327,12813,0.11830809127365748
7263,4234,0.3779708077719264
3466,15106,0.0995089805769502
3124,6143,0.5412880819495706
1546,13540,0.10655864708821543
10453,15682,0.14533181290017416
5955,2956,0.10655864708821543
10191,8653,0.4543421949772996
5278,14773,0.2698759212658598
1232,12924,0.13240742429618793
2250,3192,0.11830809127365748
8501,4294,0.13828214638890896
7281,7817,0.10655864708821543
8676,6124,0.36739630800502865
11624,2372,0.13358236871473214
722,15670,0.1829300342935887
8314,1014,0.10655864708821543
2547,15465,0.10655864708821543
9368,7170,0.4543421949772996
14190,7477,0.10303381383258282
11938,17895,0.11830809127365748
1605,14510,0.14533181290017416
3531,8447,0.4543421949772996
7332,7113,0.0995089805769502
5718,11708,0.13828214638890896
5244,15261,0.10655864708821543
6735,1324,0.0995089805769502
1661,13562,0.31452380917053946
8232,10183,0.27575064335858085
6570,4497,0.10655864708821543
13520,11463,0.10655864708821543
12028,8725,0.10655864708821543
9460,11913,0.3015994205665532
5681,17291,0.10655864708821543
5600,1295,0.11830809127365748
10022,5585,0.1829300342935887
271,10124,0.4543421949772996
11798,16324,0.1488566461558068
12061,11200,0.10655864708821543
1361,13674,0.4543421949772996
6040,13760,0.4543421949772996
13686,18396,0.21582847801282629
4169,1658,0.10303381383258282
6329,1387,0.10655864708821543
2507,17885,0.4543421949772996
13085,9880,0.0995089805769502
6711,4458,0.4543421949772996
5894,18052,0.0995089805769502
5078,1541,0.11243336918093645
12464,5394,0.4543421949772996
3581,3080,0.10655864708821543
9284,510,0.3015994205665532
2099,7977,0.10655864708821543
192,3468,0.10655864708821543
3915,11101,0.4543421949772996
4249,5393,0.31452380917053946
5102,16881,0.10655864708821543
687,14765,0.5412880819495706
6473,18952,0.10655864708821543
5212,15641,0.10655864708821543
641,11594,0.4543421949772996
9244,18972,0.13123247987764372
5775,13840,0.4543421949772996
10143,5112,0.36739630800502865
5751,1674,0.10655864708821543
3454,18799,0.10655864708821543
2081,13380,0.25342669940624085
10828,4268,0.10655864708821543
11726,10616,0.2052539782459286
12947,8404,0.36739630800502865
14165,12502,0.2863251431254785
12685,5122,0.2875000875440229
14085,8017,0.10655864708821543
7371,15750,0.10655864708821543
12874,7770,0.33567280870433513
3897,16841,0.13358236871473214
7612,3057,0.13358236871473214
8600,17964,0.5354133598568496
9897,9289,0.4543421949772996
5284,16684,0.254601643824785
9177,1024,0.10655864708821543
3688,3467,0.4543421949772996
11425,4714,0.2052539782459286
12008,13974,0.5354133598568496
12883,10104,0.10655864708821543
9056,3169,0.14180697964454156
10864,8190,0.4543421949772996
2803,643,0.2452020884764314
3570,10942,0.10185886941403863
43,13278,0.155906312667072
12017,16181,0.10655864708821543
7449,18266,0.1829300342935887
10234,4193,0.1829300342935887
5887,17932,0.10655864708821543
11926,3268,0.10655864708821543
3033,7487,0.10655864708821543
4383,6235,0.10655864708821543
4944,7294,0.10655864708821543
10439,17706,0.4543421949772996
13282,6519,0.0995089805769502
12121,10636,0.4543421949772996
2205,14314,0.3861954187017358
8908,11097,0.27575064335858085
4074,7488,0.4543421949772996
3184,15341,0.10655864708821543
13405,18269,0.36739630800502865
663,7675,0.14180697964454156
7916,12514,0.0995089805769502
8056,12478,0.4543421949772996
11167,9669,0.10655864708821543
4802,5854,0.36739630800502865
7158,18915,0.5788863033429851
15,16532,0.1488566461558068
9716,431,0.0842347031358757
620,18820,0.10655864708821543
1161,12485,0.4543421949772996
6526,14457,0.10655864708821543
1559,18602,0.10185886941403863
204,17471,0.3015994205665532
3158,8589,0.11830809127365748
7780,5977,0.4543421949772996
5317,17334,0.10655864708821543
5203,16554,0.10655864708821543
11676,10176,0.0995089805769502
8423,2628,0.10655864708821543
6261,11616,0.10655864708821543
3925,18748,0.24285219963934299
13139,8539,0.11478325801802487
8214,9789,0.2452020884764314
5897,5840,0.07248525895043365
9195,14120,0.18175508987504452
13589,254,0.10655864708821543
9855,2772,0.1829300342935887
8613,9755,0.0995089805769502
571,10868,0.17000564568960247
12954,3930,0.10655864708821543
11050,14610,0.21582847801282629
7412,6970,0.4543421949772996
10350,14380,0.11830809127365748
12912,12575,0.10655864708821543
2786,12181,0.31452380917053946
9794,16085,0.0995089805769502
5861,3800,0.14533181290017416
13230,18482,0.4543421949772996
5358,15559,0.2452020884764314
13898,10633,0.4543421949772996
1637,1156,0.5318885266012171
1156,10429,0.4543421949772996
6244,9799,0.21582847801282629
3145,9217,0.1006839249954944
10793,16534,0.10655864708821543
8526,9028,0.1829300342935887
7534,18519,0.10655864708821543
9035,1525,0.36739630800502865
12731,18623,0.10655864708821543
6959,104,0.11830809127365748
4046,2554,0.10655864708821543
6868,15008,0.11830809127365748
4022,17886,0.10655864708821543
11270,13029,0.4543421949772996
3473,11184,0.1265327022034669
3197,3831,0.1006839249954944
7864,12818,0.4543421949772996
9154,876,0.3779708077719264
14022,8212,0.11830809127365748
13295,7060,0.10655864708821543
3152,3431,0.4543421949772996
14157,324,0.36739630800502865
5269,3349,0.155906312667072
2874,10890,0.36739630800502865
5379,1433,0.3861954187017358
6156,5986,0.0995089805769502
14327,11567,0.10655864708821543
8459,4256,0.14180697964454156
9672,4018,0.13358236871473214
1726,6918,0.10655864708821543
311,11435,0.4543421949772996
7115,14692,0.11830809127365748
3442,4145,0.0995089805769502
5010,13883,0.4543421949772996
11005,13787,0.10655864708821543
10366,15221,0.10655864708821543
3579,8240,0.4543421949772996
8701,14254,0.11830809127365748
7085,17970,0.155906312667072
5242,9693,0.13475731313327646
4062,2155,0.10655864708821543
10653,3135,0.10655864708821543
6332,10687,0.10655864708821543
4900,2670,0.3015994205665532
12104,10222,0.4543421949772996
5364,15088,0.21582847801282629
11585,17779,0.3861954187017358
2466,11401,0.1829300342935887
6729,18256,0.10655864708821543
863,11411,0.11830809127365748
11519,13778,0.10655864708821543
11090,8710,0.1488566461558068
7975,18583,0.10655864708821543
7949,2642,0.10655864708821543
2212,3371,0.10655864708821543
12230,8882,0.4543421949772996
1503,18822,0.0995089805769502
9729,8239,0.10655864708821543
2708,3526,0.10655864708821543
7823,11199,0.13828214638890896
1590,9240,0.11830809127365748
6776,13680,0.4543421949772996
9228,16189,0.10655864708821543
11659,10112,0.10655864708821543
13070,4358,0.4543421949772996
